t,cum_eats,cum_danger,cum_awakenings,energy,mirror,awareness_idx,continuity,presence,collapse,closure_depth,self_pe,world_pe
200,9,5,0,0.9745695863723753,0.5,0.0,0.9973741173744202,0.31971107721569375,0.4044887930701131,2,0.07493822128719099,0.7874541282653809
400,9,5,0,0.6802289210796348,0.5306588956142755,1.0,0.9995415806770325,0.9802463745982223,0.38984846409062607,3,0.06689472988420309,1.505051612854004
600,17,6,0,0.8954397345542907,0.5327644432767024,1.0,0.9998003840446472,0.9655121043346675,0.7469757749154793,3,0.05939492155284757,0.8487676382064819
800,31,7,3,0.9867080205440522,0.5612894052067647,0.6,0.9998869597911835,0.9669865597289461,0.8681008806420368,3,0.16190613315616112,0.9757483005523682
1000,31,7,4,0.694788301801682,0.5781256854237056,0.9090909090909091,0.9978048801422119,0.9643156268223664,0.5615868004630661,2,0.08219545268176634,0.20292448997497559
1200,48,9,5,1.0,0.5748258984354764,0.9090909090909091,0.9995384216308594,0.9669182973774464,0.8050660984238299,2,0.21583891267755426,1.249216914176941
1400,66,10,5,0.9985256928443909,0.5414729327668515,0.9545454545454546,0.9994843602180481,0.9636549389453729,0.8998614349667824,2,0.16201482865311811,1.2685215473175049
1600,70,10,6,0.9955627624034882,0.5633700080502474,0.5,0.9996595084667206,0.9730566339609362,0.6016761385483133,3,0.09771880225732997,1.446015477180481
1800,90,15,7,0.9970379096984863,0.5841634715521623,0.6956521739130435,0.9998887181282043,0.9637661995325216,0.8083268453492184,3,0.1283477564790422,1.2097738981246948
2000,106,15,8,0.9911460374832152,0.5933814171962315,0.6666666666666666,0.9997042417526245,0.9626645276701622,0.8982368784202914,3,0.2026068606481929,1.3006941080093384
2200,106,15,9,0.6988149258136749,0.5840032465171341,0.7916666666666666,0.9983851909637451,0.9703327408594515,0.5929939449234903,3,0.07592617821066817,1.1245261430740356
2400,116,16,11,0.9192865239858633,0.5629245971048932,0.7894736842105263,0.9996846914291382,0.9642240158649538,0.8144405012069158,2,0.09083953788587601,1.2402944564819336
2600,130,16,12,1.0,0.5675521960873979,0.8333333333333334,0.9999535977840424,0.9679312364811815,0.867268799164786,2,0.1256388248778481,1.5727362632751465
2800,131,21,14,0.6623606528997416,0.617357997229051,0.8695652173913043,0.9997228682041168,0.9729956130693417,0.5560201038144247,3,0.08507452026564553,0.1893008053302765
3000,152,24,16,0.9866579355478288,0.5837060002113186,0.7407407407407407,0.9996129274368286,0.9651396347332799,0.7971978761674744,2,0.1684546029274962,1.3331607580184937
3200,170,24,18,1.0,0.5958953964983993,0.7692307692307693,0.9999673366546631,0.9620651085193013,0.8856997450683466,3,0.107119078554804,1.2689590454101562
3400,172,24,18,0.9456650506734848,0.5899843158650435,0.7666666666666667,0.9987218677997589,0.9674488744860654,0.6098828759242901,2,0.12436749974310918,0.493930846452713
3600,182,26,19,0.9852429706573484,0.5651937171751646,0.9166666666666666,0.9995089769363403,0.9640201735860277,0.808364679285793,1,0.15416260445980484,0.575701892375946
3800,189,29,22,1.0,0.5917692147405441,0.8863636363636364,0.9997778832912445,0.9670030267841158,0.9006837861215397,2,0.19517637098959995,0.9207153916358948
4000,192,29,23,0.7751314671516418,0.5685265390761663,0.8048780487804879,0.9981336295604706,0.9606169065659704,0.5931662807847349,3,0.0533605797404029,1.0478790998458862
4200,202,34,25,0.9763500032424928,0.5668494368389674,0.75,0.9997488260269165,0.9660062641465832,0.8159768579269875,3,0.057309839162285284,1.7169324159622192
4400,210,34,26,0.9440218081235888,0.583500430225521,0.8484848484848485,0.996732234954834,0.9623306903430183,0.8749519071891833,2,0.11852386912891312,1.1259965896606445
4600,210,36,28,0.6316684732437128,0.5817361354607453,1.0,0.9986690580844879,0.9629900548917817,0.5652564824916341,3,0.06987349406081349,0.5673447251319885
4800,224,36,29,0.9867040890693665,0.5743895536392598,0.9545454545454546,0.999281257390976,0.969123961458657,0.7990848381050184,2,0.17050544489009678,1.258907437324524
5000,233,36,30,1.0,0.5917971530687345,0.78125,0.999785453081131,0.9643994875855276,0.8800496848695006,2,0.15528394647279908,1.0842869281768799
5200,234,36,32,0.7149847928762434,0.5811616759968781,0.6956521739130435,0.9997703433036804,0.9754940436923921,0.5618561772849231,3,0.09766309221485321,0.6779584288597107
5400,251,36,33,0.9940911993265151,0.5773315749985577,0.6666666666666666,0.999759316444397,0.9687820018422798,0.7881264016641218,3,0.14688945657161695,1.099881887435913
5600,266,37,35,0.9354046165466308,0.558194164067301,0.3333333333333333,0.9990894794464111,0.9631095701570622,0.8982276102612945,2,0.1746105498252809,1.015513300895691
5800,266,38,35,0.6328253331661229,0.5611527262309741,0.0,0.9991853833198547,0.9620671590367562,0.5680085878967941,3,0.07790987956806307,0.559956967830658
6000,289,39,35,1.0,0.5422361905871004,0.0,0.9996359646320343,0.9689790569355325,0.809717328017596,3,0.08601267259126599,0.803585410118103
6200,303,40,36,0.9707997190475463,0.5802229474104748,0.6428571428571429,0.9999768435955048,0.9726133890988732,0.8994928325802556,3,0.10498568520689704,1.2600224018096924
6400,303,40,36,0.6788533392190934,0.6017521428376766,0.7142857142857143,0.9971034824848175,0.9631967553770299,0.5839383845004614,2,0.11364744877855189,0.0909363329410553
6600,315,41,38,1.0,0.6005509922330746,0.7777777777777778,0.998828113079071,0.9652647779183274,0.803313551655768,2,0.19275647053549372,1.3486521244049072
6800,327,41,40,1.0,0.6243453824286112,0.8666666666666667,0.9999638497829437,0.9712921273376434,0.8841342592044041,2,0.17756563248058682,0.9236414432525635
7000,331,41,42,0.798939018583298,0.6051552761727212,0.6,0.9997408390045166,0.9846976806477877,0.5959154743596865,3,0.06105182375481838,1.1271731853485107
7200,337,43,43,0.9190436536312104,0.6154591842396765,0.8048780487804879,0.9987779855728149,0.9676368961710969,0.8175268354761407,2,0.16641710906917745,1.0899784564971924
7400,349,43,45,0.9128068506240844,0.6135141518089647,0.6944444444444444,0.9990874826908112,0.973263970781131,0.8963054391120867,2,0.06619082411145548,1.2465059757232666
7600,349,43,47,0.6197197201490403,0.6211415902886903,0.8064516129032258,0.9996271431446075,0.9710759331851244,0.5425157270073604,3,0.046747332881615866,0.7092481255531311
7800,366,43,47,0.9650994785070418,0.5865056215403388,0.7666666666666667,0.9996416866779327,0.9653449144858244,0.8010394399721248,2,0.21468537126655418,0.5676428079605103
8000,385,43,49,0.9585151996374132,0.5765200491618836,0.8823529411764706,0.9998758137226105,0.9643966059941069,0.8992756806044151,3,0.056629149427733345,1.566524624824524
8200,387,51,50,0.8145128091335294,0.5722478462517026,0.9454545454545454,0.9999158978462219,0.9657479888357188,0.586113608131292,3,0.20315074400563182,0.6014629602432251
8400,392,51,51,0.9394938945531845,0.5884550951343165,0.8518518518518519,0.9997881948947906,0.9666047441836074,0.7965242517136144,1,0.2448795286438387,1.6425120830535889
8600,410,51,53,0.9970539209842683,0.5773183708539642,0.8679245283018868,0.99973264336586,0.9630869042032982,0.8915358934653269,2,0.16578661334861727,1.4858555793762207
8800,411,51,55,0.7509555240392688,0.562032111125996,0.7575757575757576,0.9997430443763733,0.9732341232377989,0.6020132647931743,3,0.09705417307284943,1.6510529518127441
9000,421,51,57,0.9985291795015335,0.5656282523826563,0.8461538461538461,0.9997054040431976,0.9651050529469737,0.8086906598159036,3,0.18012940407823547,1.5112019777297974
9200,437,51,59,1.0,0.5629347137237678,0.6666666666666666,0.9999147355556488,0.9637013433002867,0.893277736184506,3,0.12974405715744597,1.1785883903503418
9400,439,51,60,0.7427386661291129,0.5829505134945874,0.9523809523809523,0.9988023340702057,0.9652304253543563,0.586042827194996,3,0.06509424279477158,0.36335447430610657
9600,445,51,61,0.9188368784904478,0.5838042001033366,0.9642857142857143,0.9990493357181549,0.9647625236584759,0.7999994945717473,2,0.09470036462298166,1.199094533920288
9800,463,61,62,0.9644614051818847,0.5738324711165661,0.9743589743589743,0.9996274709701538,0.9653934719516559,0.871328614895701,3,0.07934288407222238,0.9055440425872803
10000,465,61,64,0.7162673291683196,0.5844872388264833,0.9565217391304348,0.9991473853588104,0.9678523480969037,0.5761118039358955,3,0.09453420115578849,0.613847553730011
10200,482,68,65,1.0,0.5965572043870107,0.9333333333333333,0.9995886087417603,0.9661009787270147,0.81645235581996,2,0.12579723756719588,1.4780811071395874
10400,496,68,66,1.0,0.5743869244400936,0.7727272727272727,0.9997848570346832,0.970793381942341,0.9004480555200192,3,0.137373855021673,1.3679276704788208
10600,499,68,67,0.9485705888509752,0.5925221678622453,0.8717948717948718,0.995842844247818,0.9651538874232711,0.5968189350780687,1,0.2209234929118544,1.2892720699310303
10800,508,68,69,0.9793180868148805,0.59232142083923,0.8648648648648649,0.9992766082286835,0.9684902559472051,0.8069715800888383,2,0.19557676648474837,1.1799452304840088
11000,526,68,70,0.9570875395298003,0.6085510881907582,0.8571428571428571,0.9992481470108032,0.965793408024413,0.8873541089806483,2,0.11171030788495853,1.141611099243164
11200,526,68,71,0.6641660833835605,0.604964505679327,0.0,0.999559611082077,0.9811110961053501,0.5674882187622633,3,0.06117064005231423,0.36259207129478455
11400,532,68,72,0.9396696280241011,0.5679917167135127,0.7333333333333333,0.9993351101875305,0.9679338985607518,0.7943650198748469,2,0.21010577662234592,1.4774805307388306
11600,547,68,74,0.9926386375904084,0.5801268157714471,0.8148148148148148,0.9998656511306763,0.9628462623647015,0.8920945311853143,3,0.20379738190321492,0.9158763289451599
11800,547,68,75,0.7002951227426525,0.594074939664942,0.8148148148148148,0.9990664422512054,0.9745020836011842,0.5608996469135944,3,0.07859236631414061,0.6520227789878845
12000,559,68,76,0.963068963623047,0.5965641995540323,0.6,0.9992619454860687,0.9630666533851171,0.8086391544897341,2,0.1309506313145002,1.3952265977859497
12200,568,68,78,0.9511031674385072,0.6083415397390852,0.6666666666666666,0.9987086653709412,0.9625369047466706,0.8790397750358319,2,0.11738222594595871,1.3102457523345947
12400,569,68,80,0.9292676770687102,0.6220954863665435,0.75,0.9997141361236572,0.9812874748931765,0.6123935736457955,3,0.04938009958231628,1.3149720430374146
12600,586,68,81,0.9615979297637939,0.6080431755904627,0.9090909090909091,0.9985275566577911,0.9678801306923013,0.8239835436518593,2,0.2213237384784878,1.2460249662399292
12800,600,68,82,0.9837616717338561,0.5651569128817107,1.0,0.9996139407157898,0.9748704445934941,0.9006413329331726,3,0.11172042430953698,1.2782865762710571
13000,600,69,83,0.681038062262535,0.5803224289002086,1.0,0.9986585974693298,0.9994945577138655,0.5783911221543632,2,0.14902281885256732,0.3688042163848877
13200,614,69,84,0.9513549205064772,0.583680326268975,0.9583333333333334,0.9995589554309845,0.9669516229043036,0.8096729964292266,3,0.12019237111656579,0.964221715927124
13400,632,69,87,0.9970389308691026,0.5958674953417735,0.75,0.9991967976093292,0.968055398945006,0.9033557384729644,3,0.11364632441107338,1.1351035833358765
13600,636,69,89,0.8950246147394181,0.5938344911627588,0.75,0.9995825886726379,0.9632350999378392,0.6251286336989923,3,0.030901766613988847,0.6681236624717712
13800,656,69,89,0.9851913648128507,0.5803625977039496,0.2,0.9999523162841797,0.9711838700602842,0.8177750013823399,3,0.0531492619937183,1.0949833393096924
14000,669,69,90,0.9896440532207489,0.5950883203700957,0.95,0.999912679195404,0.9653055940010161,0.900161447285113,3,0.14116858991585476,1.2909295558929443
14200,672,69,90,0.8988285661935808,0.5774998345286272,0.9047619047619048,0.9986152052879333,0.965032066943255,0.6638764544675934,3,0.08875038402896405,0.14593471586704254
14400,686,71,92,0.9320213532924656,0.5650243403085645,0.9375,0.9996975064277649,0.9631910424767834,0.8359382847474435,3,0.10522007911842145,1.1144087314605713
14600,696,71,93,0.9779152736902238,0.590430998421394,0.9423076923076923,0.9995549917221069,0.9637487260568728,0.8971194602974757,3,0.123436249142998,1.1783303022384644
14800,698,71,94,0.7165615840911864,0.6181102603093177,0.9607843137254902,0.999779999256134,0.9701558379053551,0.567627792430182,3,0.07645382216099017,0.586329996585846
15000,716,71,94,0.9645622629642485,0.5868592335300038,0.9473684210526315,0.9984439611434937,0.9665453474109978,0.8043682285008695,2,0.23688723307483645,1.0697331428527832
